date,jour,heure,fin,lieu,cours,coach,capacite,presents,finie,releve
2026-06-16,Mardi,13:00,13:50,Salle de Pilates reformer,PILATES REFORMER,hortense fournier,8,3,False,2026-06-15 08:56
2026-06-16,Mardi,13:10,14:00,Salle de Pilates tapis et Hot,HOT PILATES,Sarah Dalet,8,3,False,2026-06-15 08:56
2026-06-16,Mardi,17:00,17:50,Salle de Pilates tapis et Hot,HOT PILATES,Carla Lorz,8,4,False,2026-06-15 08:56
2026-06-16,Mardi,17:15,18:05,Salle de Pilates reformer,PILATES REFORMER,Aurore Valois,8,2,False,2026-06-15 08:56
2026-06-16,Mardi,18:00,18:50,Salle de Pilates tapis et Hot,HOT PILATES,Carla Lorz,8,4,False,2026-06-15 08:56
2026-06-16,Mardi,18:15,19:05,Salle de Pilates reformer,PILATES REFORMER,Aurore Valois,8,5,False,2026-06-15 08:56
2026-06-16,Mardi,19:00,19:50,Salle de Pilates tapis et Hot,HOT PILATES,Maëlys  MORNET ,8,1,False,2026-06-15 08:56
2026-06-16,Mardi,19:15,20:05,Salle de Pilates reformer,PILATES REFORMER,Marion Malaure,8,8,False,2026-06-15 08:56
2026-06-16,Mardi,20:00,20:50,Salle de Pilates tapis et Hot,HOT PILATES,Maëlys  MORNET ,8,2,False,2026-06-15 08:56
2026-06-16,Mardi,20:10,21:00,Salle de Pilates reformer,PILATES REFORMER,Marion Malaure,8,6,False,2026-06-15 08:56
2026-06-17,Mercredi,07:30,08:20,Salle de Pilates tapis et Hot,HOT PILATES,Alizee Lomine,8,1,False,2026-06-15 08:56
2026-06-17,Mercredi,07:45,08:35,Salle de Pilates reformer,PILATES REFORMER,Clara Tatjanaa,8,5,False,2026-06-15 08:56
2026-06-17,Mercredi,08:30,09:20,Salle de Pilates tapis et Hot,HOT PILATES,Alizee Lomine,8,6,False,2026-06-15 08:56
2026-06-17,Mercredi,08:40,09:30,Salle de Pilates reformer,PILATES REFORMER,Clara Tatjanaa,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,10:00,10:50,Salle de Pilates tapis et Hot,HOT PILATES,MARWA FAOUR,8,2,False,2026-06-15 08:56
2026-06-17,Mercredi,10:10,11:00,Salle de Pilates reformer,PILATES REFORMER,Carla Lorz,8,8,False,2026-06-15 08:56
2026-06-17,Mercredi,11:05,11:55,Salle de Pilates tapis et Hot,HOT PILATES,MARWA FAOUR,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,11:10,12:00,Salle de Pilates reformer,PILATES REFORMER,Carla Lorz,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,12:00,12:50,Salle de Pilates tapis et Hot,HOT PILATES,Olivia Pierre-Elien,8,2,False,2026-06-15 08:56
2026-06-17,Mercredi,12:10,13:00,Salle de Pilates reformer,PILATES REFORMER,Carla Lorz,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,13:00,13:50,Salle de Pilates tapis et Hot,HOT PILATES,Olivia Pierre-Elien,8,4,False,2026-06-15 08:56
2026-06-17,Mercredi,13:10,14:00,Salle de Pilates reformer,PILATES REFORMER,Carla Lorz,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,17:00,17:50,Salle de Pilates tapis et Hot,HOT PILATES,Olivia Pierre-Elien,8,2,False,2026-06-15 08:56
2026-06-17,Mercredi,17:15,18:05,Salle de Pilates reformer,PILATES REFORMER,hortense fournier,8,3,False,2026-06-15 08:56
2026-06-17,Mercredi,18:00,18:50,Salle de Pilates tapis et Hot,HOT PILATES,Olivia Pierre-Elien,8,6,False,2026-06-15 08:56
2026-06-17,Mercredi,18:15,19:05,Salle de Pilates reformer,PILATES REFORMER,hortense fournier,8,6,False,2026-06-15 08:56
2026-06-17,Mercredi,19:00,19:50,Salle de Pilates tapis et Hot,HOT PILATES,hermione Duquet,8,8,False,2026-06-15 08:56
2026-06-17,Mercredi,19:15,20:05,Salle de Pilates reformer,PILATES REFORMER,lisa rainaud,8,8,False,2026-06-15 08:56
2026-06-17,Mercredi,20:00,20:50,Salle de Pilates tapis et Hot,HOT PILATES,hermione Duquet,8,4,False,2026-06-15 08:56
2026-06-17,Mercredi,20:10,21:00,Salle de Pilates reformer,PILATES REFORMER,lisa rainaud,8,8,False,2026-06-15 08:56
