date,jour,heure,fin,lieu,cours,coach,capacite,presents,finie,releve
2026-05-29,Vendredi,18:00,18:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Cristina S,8,3,True,2026-05-30 00:25
2026-05-29,Vendredi,18:00,18:45,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Sarah Bracq,10,1,True,2026-05-30 00:25
2026-05-29,Vendredi,18:00,18:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Myriam A,8,6,True,2026-05-30 00:25
2026-05-29,Vendredi,18:30,19:15,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Nise H,6,3,True,2026-05-30 00:25
2026-05-29,Vendredi,19:00,19:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Cristina S,8,1,True,2026-05-30 00:25
2026-05-29,Vendredi,19:00,19:45,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Sarah Bracq,10,0,True,2026-05-30 00:25
2026-05-29,Vendredi,19:00,19:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Myriam A,8,4,True,2026-05-30 00:25
2026-05-30,Samedi,10:00,10:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,5,False,2026-05-30 00:25
2026-05-30,Samedi,10:00,10:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,3,False,2026-05-30 00:25
2026-05-30,Samedi,10:00,10:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Lola Meynier,8,8,False,2026-05-30 00:25
2026-05-30,Samedi,10:30,11:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Kim Sarfati,10,2,False,2026-05-30 00:25
2026-05-30,Samedi,11:00,11:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,3,False,2026-05-30 00:25
2026-05-30,Samedi,11:00,11:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,5,False,2026-05-30 00:25
2026-05-30,Samedi,11:00,11:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Lola Meynier,8,8,False,2026-05-30 00:25
2026-05-30,Samedi,11:30,12:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Kim Sarfati,10,4,False,2026-05-30 00:25
2026-05-30,Samedi,12:00,12:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,1,False,2026-05-30 00:25
2026-05-30,Samedi,12:00,12:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,1,False,2026-05-30 00:25
2026-05-30,Samedi,12:00,12:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Lola Meynier,8,8,False,2026-05-30 00:25
2026-05-30,Samedi,12:30,13:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Kim Sarfati,10,0,False,2026-05-30 00:25
2026-05-30,Samedi,13:00,13:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,0,False,2026-05-30 00:25
2026-05-30,Samedi,13:00,13:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Lola Meynier,8,4,False,2026-05-30 00:25
2026-05-30,Samedi,16:00,16:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,0,False,2026-05-30 00:25
2026-05-30,Samedi,16:30,17:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Aida C,5,0,False,2026-05-30 00:25
2026-05-30,Samedi,16:30,17:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,1,False,2026-05-30 00:25
2026-05-30,Samedi,17:00,17:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,0,False,2026-05-30 00:25
2026-05-30,Samedi,17:30,18:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Aida C,5,0,False,2026-05-30 00:25
2026-05-30,Samedi,17:30,18:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,0,False,2026-05-30 00:25
2026-05-30,Samedi,18:00,18:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Elsa Beyloune,6,0,False,2026-05-30 00:25
2026-05-30,Samedi,18:30,19:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Aida C,5,0,False,2026-05-30 00:25
2026-05-30,Samedi,18:30,19:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,0,False,2026-05-30 00:25
2026-05-31,Dimanche,10:00,10:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Anna Pedroni,6,2,False,2026-05-30 00:25
2026-05-31,Dimanche,10:00,10:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Cristina S,8,3,False,2026-05-30 00:25
2026-05-31,Dimanche,10:00,10:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,6,False,2026-05-30 00:25
2026-05-31,Dimanche,10:30,11:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Elena Bellaiche,10,0,False,2026-05-30 00:25
2026-05-31,Dimanche,11:00,11:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Anna Pedroni,6,4,False,2026-05-30 00:25
2026-05-31,Dimanche,11:00,11:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Cristina S,8,7,False,2026-05-30 00:25
2026-05-31,Dimanche,11:00,11:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,6,False,2026-05-30 00:25
2026-05-31,Dimanche,11:30,12:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Elena Bellaiche,10,0,False,2026-05-30 00:25
2026-05-31,Dimanche,12:00,12:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Anna Pedroni,6,4,False,2026-05-30 00:25
2026-05-31,Dimanche,12:00,12:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Cristina S,8,2,False,2026-05-30 00:25
2026-05-31,Dimanche,12:00,12:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,3,False,2026-05-30 00:25
2026-05-31,Dimanche,12:30,13:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Elena Bellaiche,10,0,False,2026-05-30 00:25
2026-05-31,Dimanche,13:00,13:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Anna Pedroni,6,0,False,2026-05-30 00:25
2026-05-31,Dimanche,13:00,13:45,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Jennifer J,8,1,False,2026-05-30 00:25
2026-05-31,Dimanche,16:00,16:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Nise H,6,0,False,2026-05-30 00:25
2026-05-31,Dimanche,16:30,17:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,1,False,2026-05-30 00:25
2026-05-31,Dimanche,16:30,17:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Inès K,8,0,False,2026-05-30 00:25
2026-05-31,Dimanche,17:00,17:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Nise H,6,1,False,2026-05-30 00:25
2026-05-31,Dimanche,17:30,18:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,2,False,2026-05-30 00:25
2026-05-31,Dimanche,17:30,18:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Inès K,8,4,False,2026-05-30 00:25
2026-05-31,Dimanche,18:00,18:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Nise H,6,0,False,2026-05-30 00:25
2026-05-31,Dimanche,18:30,19:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Lili G,8,4,False,2026-05-30 00:25
2026-05-31,Dimanche,18:30,19:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Inès K,8,5,False,2026-05-30 00:25
2026-06-01,Lundi,07:30,08:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Marie D,8,0,False,2026-05-30 00:25
2026-06-01,Lundi,08:00,08:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Marie AL,8,0,False,2026-05-30 00:25
2026-06-01,Lundi,08:30,09:15,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Marie D,8,0,False,2026-05-30 00:25
2026-06-01,Lundi,09:00,09:45,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Marie AL,8,0,False,2026-05-30 00:25
2026-06-01,Lundi,11:00,11:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Sarah Bracq,6,0,False,2026-05-30 00:25
2026-06-01,Lundi,11:15,12:00,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Myriam A,8,1,False,2026-05-30 00:25
2026-06-01,Lundi,11:30,12:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Noa K,8,0,False,2026-05-30 00:25
2026-06-01,Lundi,12:00,12:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Sarah Bracq,6,0,False,2026-05-30 00:25
2026-06-01,Lundi,12:15,13:00,BELLY STUDIO - PARIS 8e,MICRO LAGREE - FULL BODY,Myriam A,8,8,False,2026-05-30 00:25
2026-06-01,Lundi,12:30,13:15,BELLY STUDIO - PARIS 11e,MICRO LAGREE - FULL BODY,Noa K,8,2,False,2026-05-30 00:25
2026-06-01,Lundi,12:30,13:15,BELLY STUDIO - PARIS 17e,MICRO LAGREE - FULL BODY,Emma Noël,10,2,False,2026-05-30 00:25
2026-06-01,Lundi,13:00,13:45,BELLY STUDIO - BOULOGNE,MICRO LAGREE - FULL BODY,Sarah Bracq,6,0,False,2026-05-30 00:25
